Gene stable ID	Gene name	Gene description	Gene type	WikiGene name	Gene stable ID version
ENSG00000179051	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	protein_coding	RCC2	ENSG00000179051.14
ENSG00000179055	OR13D1	olfactory receptor family 13 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:14695]	protein_coding	OR13D1	ENSG00000179055.8
ENSG00000179057	IGSF22	immunoglobulin superfamily member 22 [Source:HGNC Symbol;Acc:HGNC:26750]	protein_coding	IGSF22	ENSG00000179057.14
ENSG00000179058	C9orf50	chromosome 9 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:23677]	protein_coding	C9orf50	ENSG00000179058.8
ENSG00000179059	ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	protein_coding	ZFP42	ENSG00000179059.10
ENSG00000179071	CCDC89	coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762]	protein_coding	CCDC89	ENSG00000179071.5
ENSG00000179085	DPM3	dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]	protein_coding	DPM3	ENSG00000179085.8
ENSG00000179088	C12orf42	chromosome 12 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:24729]	protein_coding	C12orf42	ENSG00000179088.16
ENSG00000179091	CYC1	cytochrome c1 [Source:HGNC Symbol;Acc:HGNC:2579]	protein_coding	CYC1	ENSG00000179091.5
ENSG00000179097	HTR1F	5-hydroxytryptamine receptor 1F [Source:HGNC Symbol;Acc:HGNC:5292]	protein_coding	HTR1F	ENSG00000179097.7
ENSG00000179104	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	protein_coding	TMTC2	ENSG00000179104.9
ENSG00000179111	HES7	hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977]	protein_coding	HES7	ENSG00000179111.9
ENSG00000179115	FARSA	phenylalanyl-tRNA synthetase subunit alpha [Source:HGNC Symbol;Acc:HGNC:3592]	protein_coding	FARSA	ENSG00000179115.11
ENSG00000179119	SPTY2D1	SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]	protein_coding	SPTY2D1	ENSG00000179119.15
ENSG00000179133	C10orf67	chromosome 10 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:28716]	protein_coding	C10orf67	ENSG00000179133.15
ENSG00000179134	SAMD4B	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]	protein_coding	SAMD4B	ENSG00000179134.16
ENSG00000179142	CYP11B2	cytochrome P450 family 11 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:2592]	protein_coding	CYP11B2	ENSG00000179142.2
ENSG00000179144	GIMAP7	GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]	protein_coding	GIMAP7	ENSG00000179144.5
ENSG00000179151	EDC3	enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]	protein_coding	EDC3	ENSG00000179151.13
ENSG00000179163	FUCA1	alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006]	protein_coding	FUCA1	ENSG00000179163.12
ENSG00000179165	PXT1	peroxisomal testis enriched protein 1 [Source:HGNC Symbol;Acc:HGNC:18312]	protein_coding	PXT1	ENSG00000179165.12
ENSG00000179178	TMEM125	transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275]	protein_coding	TMEM125	ENSG00000179178.11
ENSG00000179213	SIGLECL1	SIGLEC family like 1 [Source:HGNC Symbol;Acc:HGNC:26856]	protein_coding	SIGLECL1	ENSG00000179213.14
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	protein_coding	CALR	ENSG00000179218.15
ENSG00000179240	GVQW3	GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]	protein_coding	GVQW3	ENSG00000179240.13
ENSG00000179241	LDLRAD3	low density lipoprotein receptor class A domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27046]	protein_coding	LDLRAD3	ENSG00000179241.13
ENSG00000179242	CDH4	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	protein_coding	CDH4	ENSG00000179242.16
ENSG00000179256	SMCO3	single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:34401]	protein_coding	SMCO3	ENSG00000179256.2
ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9812]	protein_coding	RAD23A	ENSG00000179262.10
ENSG00000179270	PCARE	photoreceptor cilium actin regulator [Source:HGNC Symbol;Acc:HGNC:34383]	protein_coding	PCARE	ENSG00000179270.7
ENSG00000179271	GADD45GIP1	GADD45G interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29996]	protein_coding	GADD45GIP1	ENSG00000179271.3
ENSG00000179284	DAND5	DAN domain BMP antagonist family member 5 [Source:HGNC Symbol;Acc:HGNC:26780]	protein_coding	DAND5	ENSG00000179284.6
ENSG00000179292	TMEM151A	transmembrane protein 151A [Source:HGNC Symbol;Acc:HGNC:28497]	protein_coding	TMEM151A	ENSG00000179292.5
ENSG00000179295	PTPN11	protein tyrosine phosphatase non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	protein_coding	PTPN11	ENSG00000179295.19
ENSG00000179299	NSUN7	NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]	protein_coding	NSUN7	ENSG00000179299.17
ENSG00000179300	RTL3	retrotransposon Gag like 3 [Source:HGNC Symbol;Acc:HGNC:22997]	protein_coding	RTL3	ENSG00000179300.4
ENSG00000179304	FAM156B	family with sequence similarity 156 member B [Source:HGNC Symbol;Acc:HGNC:31962]	protein_coding	FAM156B	ENSG00000179304.18
ENSG00000179314	WSCD1	WSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29060]	protein_coding	WSCD1	ENSG00000179314.16
ENSG00000179331	RAB39A	RAB39A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16521]	protein_coding	RAB39A	ENSG00000179331.3
ENSG00000179335	CLK3	CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]	protein_coding	CLK3	ENSG00000179335.20
ENSG00000179344	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]	protein_coding	HLA-DQB1	ENSG00000179344.17
ENSG00000179348	GATA2	GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]	protein_coding	GATA2	ENSG00000179348.13
ENSG00000179361	ARID3B	AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]	protein_coding	ARID3B	ENSG00000179361.18
ENSG00000179363	TMEM31	transmembrane protein 31 [Source:HGNC Symbol;Acc:HGNC:28601]	protein_coding	TMEM31	ENSG00000179363.7
ENSG00000179364	PACS2	phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]	protein_coding	PACS2	ENSG00000179364.15
ENSG00000179387	ELMOD2	ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]	protein_coding	ELMOD2	ENSG00000179387.10
ENSG00000179388	EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	protein_coding	EGR3	ENSG00000179388.9
ENSG00000179397	CATSPERE	catsper channel auxiliary subunit epsilon [Source:HGNC Symbol;Acc:HGNC:28491]	protein_coding	CATSPERE	ENSG00000179397.18
ENSG00000179399	GPC5	glypican 5 [Source:HGNC Symbol;Acc:HGNC:4453]	protein_coding	GPC5	ENSG00000179399.15
ENSG00000179403	VWA1	von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]	protein_coding	VWA1	ENSG00000179403.12
ENSG00000179407	DNAJB8	DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]	protein_coding	DNAJB8	ENSG00000179407.4
ENSG00000179409	GEMIN4	gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]	protein_coding	GEMIN4	ENSG00000179409.11
ENSG00000179431	FJX1	four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]	protein_coding	FJX1	ENSG00000179431.7
ENSG00000179454	KLHL28	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]	protein_coding	KLHL28	ENSG00000179454.14
ENSG00000179455	MKRN3	makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]	protein_coding	MKRN3	ENSG00000179455.10
ENSG00000179477	ALOX12B	arachidonate 12-lipoxygenase, 12R type [Source:HGNC Symbol;Acc:HGNC:430]	protein_coding	ALOX12B	ENSG00000179477.11
ENSG00000179526	SHARPIN	SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	protein_coding	SHARPIN	ENSG00000179526.17
ENSG00000179528	LBX2	ladybird homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15525]	protein_coding	LBX2	ENSG00000179528.16
ENSG00000179532	DNHD1	dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]	protein_coding	DNHD1	ENSG00000179532.13
ENSG00000179542	SLITRK4	SLIT and NTRK like family member 4 [Source:HGNC Symbol;Acc:HGNC:23502]	protein_coding	SLITRK4	ENSG00000179542.16
ENSG00000179546	HTR1D	5-hydroxytryptamine receptor 1D [Source:HGNC Symbol;Acc:HGNC:5289]	protein_coding	HTR1D	ENSG00000179546.5
ENSG00000179562	GCC1	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]	protein_coding	GCC1	ENSG00000179562.3
ENSG00000179564	LSMEM2	leucine rich single-pass membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:26781]	protein_coding	LSMEM2	ENSG00000179564.4
ENSG00000179580	RNF151	ring finger protein 151 [Source:HGNC Symbol;Acc:HGNC:23235]	protein_coding	RNF151	ENSG00000179580.10
ENSG00000179583	CIITA	class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]	protein_coding	CIITA	ENSG00000179583.21
ENSG00000179588	ZFPM1	zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]	protein_coding	ZFPM1	ENSG00000179588.9
ENSG00000179598	PLD6	phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]	protein_coding	PLD6	ENSG00000179598.6
ENSG00000179603	GRM8	glutamate metabotropic receptor 8 [Source:HGNC Symbol;Acc:HGNC:4600]	protein_coding	GRM8	ENSG00000179603.18
ENSG00000179604	CDC42EP4	CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]	protein_coding	CDC42EP4	ENSG00000179604.10
ENSG00000179627	ZBTB42	zinc finger and BTB domain containing 42 [Source:HGNC Symbol;Acc:HGNC:32550]	protein_coding	ZBTB42	ENSG00000179627.10
ENSG00000179630	LACC1	laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789]	protein_coding	LACC1	ENSG00000179630.11
ENSG00000179632	MAF1	MAF1 homolog, negative regulator of RNA polymerase III [Source:HGNC Symbol;Acc:HGNC:24966]	protein_coding	MAF1	ENSG00000179632.10
ENSG00000179636	TPPP2	tubulin polymerization promoting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19293]	protein_coding	TPPP2	ENSG00000179636.15
ENSG00000179639	FCER1A	Fc epsilon receptor Ia [Source:HGNC Symbol;Acc:HGNC:3609]	protein_coding	FCER1A	ENSG00000179639.11
ENSG00000179673	RPRML	reprimo like [Source:HGNC Symbol;Acc:HGNC:32422]	protein_coding	RPRML	ENSG00000179673.5
ENSG00000179674	ARL14	ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974]	protein_coding	ARL14	ENSG00000179674.4
ENSG00000179698	WDR97	WD repeat domain 97 [Source:HGNC Symbol;Acc:HGNC:26959]	protein_coding	WDR97	ENSG00000179698.14
ENSG00000179709	NLRP8	NLR family pyrin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22940]	protein_coding	NLRP8	ENSG00000179709.8
ENSG00000179715	PCED1B	PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]	protein_coding	PCED1B	ENSG00000179715.13
ENSG00000179751	SYCN	syncollin [Source:HGNC Symbol;Acc:HGNC:18442]	protein_coding	SYCN	ENSG00000179751.7
ENSG00000179761	PIPOX	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]	protein_coding	PIPOX	ENSG00000179761.12
ENSG00000179772	FOXS1	forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]	protein_coding	FOXS1	ENSG00000179772.8
ENSG00000179774	ATOH7	atonal bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:13907]	protein_coding	ATOH7	ENSG00000179774.9
ENSG00000179776	CDH5	cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]	protein_coding	CDH5	ENSG00000179776.19
ENSG00000179796	LRRC3B	leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]	protein_coding	LRRC3B	ENSG00000179796.13
ENSG00000179813	FAM216B	family with sequence similarity 216 member B [Source:HGNC Symbol;Acc:HGNC:26883]	protein_coding	FAM216B	ENSG00000179813.7
ENSG00000179820	MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]	protein_coding	MYADM	ENSG00000179820.16
ENSG00000179832	MROH1	maestro heat like repeat family member 1 [Source:HGNC Symbol;Acc:HGNC:26958]	protein_coding	MROH1	ENSG00000179832.18
ENSG00000179833	SERTAD2	SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]	protein_coding	SERTAD2	ENSG00000179833.4
ENSG00000179841	AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]	protein_coding	AKAP5	ENSG00000179841.8
ENSG00000179846	NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]	protein_coding	NKPD1	ENSG00000179846.11
ENSG00000179855	GIPC3	GIPC PDZ domain containing family member 3 [Source:HGNC Symbol;Acc:HGNC:18183]	protein_coding	GIPC3	ENSG00000179855.9
ENSG00000179862	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]	protein_coding	CITED4	ENSG00000179862.7
ENSG00000179873	NLRP11	NLR family pyrin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:22945]	protein_coding	NLRP11	ENSG00000179873.14
ENSG00000179889	PDXDC1	pyridoxal dependent decarboxylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28995]	protein_coding	PDXDC1	ENSG00000179889.20
ENSG00000179902	CFAP276	cilia and flagella associated protein 276 [Source:HGNC Symbol;Acc:HGNC:32331]	protein_coding	CFAP276	ENSG00000179902.13
ENSG00000179912	R3HDM2	R3H domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29167]	protein_coding	R3HDM2	ENSG00000179912.21
ENSG00000179913	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]	protein_coding	B3GNT3	ENSG00000179913.11
ENSG00000179914	ITLN1	intelectin 1 [Source:HGNC Symbol;Acc:HGNC:18259]	protein_coding	ITLN1	ENSG00000179914.5
ENSG00000179918	SEPHS2	selenophosphate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:19686]	protein_coding	SEPHS2	ENSG00000179918.19
ENSG00000179919	OR10A7	olfactory receptor family 10 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15329]	protein_coding	OR10A7	ENSG00000179919.3
ENSG00000179921	GPBAR1	G protein-coupled bile acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:19680]	protein_coding	GPBAR1	ENSG00000179921.15
ENSG00000179922	ZNF784	zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]	protein_coding	ZNF784	ENSG00000179922.6
ENSG00000179930	ZNF648	zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]	protein_coding	ZNF648	ENSG00000179930.6
ENSG00000179933	C14orf119	chromosome 14 open reading frame 119 [Source:HGNC Symbol;Acc:HGNC:20270]	protein_coding	C14orf119	ENSG00000179933.6
ENSG00000179941	BBS10	Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291]	protein_coding	BBS10	ENSG00000179941.9
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]	protein_coding	PUF60	ENSG00000179950.14
ENSG00000179954	SSC5D	scavenger receptor cysteine rich family member with 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]	protein_coding	SSC5D	ENSG00000179954.16
ENSG00000179958	DCTPP1	dCTP pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28777]	protein_coding	DCTPP1	ENSG00000179958.10
ENSG00000179965	ZNF771	zinc finger protein 771 [Source:HGNC Symbol;Acc:HGNC:29653]	protein_coding	ZNF771	ENSG00000179965.12
ENSG00000179981	TSHZ1	teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]	protein_coding	TSHZ1	ENSG00000179981.11
ENSG00000179988	PSTK	phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]	protein_coding	PSTK	ENSG00000179988.15
ENSG00000180008	SOCS4	suppressor of cytokine signaling 4 [Source:HGNC Symbol;Acc:HGNC:19392]	protein_coding	SOCS4	ENSG00000180008.9
ENSG00000180011	ZADH2	zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697]	protein_coding	ZADH2	ENSG00000180011.7
ENSG00000180035	ZNF48	zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]	protein_coding	ZNF48	ENSG00000180035.13
ENSG00000180043	GARIN5B	golgi associated RAB2 interactor family member 5B [Source:HGNC Symbol;Acc:HGNC:25278]	protein_coding	GARIN5B	ENSG00000180043.11
ENSG00000180044	C3orf80	chromosome 3 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:40048]	protein_coding	C3orf80	ENSG00000180044.6
ENSG00000180061	TMEM150B	transmembrane protein 150B [Source:HGNC Symbol;Acc:HGNC:34415]	protein_coding	TMEM150B	ENSG00000180061.10
ENSG00000180066	LINC02870	long intergenic non-protein coding RNA 2870 [Source:HGNC Symbol;Acc:HGNC:27275]	lncRNA		ENSG00000180066.11
ENSG00000180071	ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	protein_coding	ANKRD18A	ENSG00000180071.21
ENSG00000180071	ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	protein_coding	FAM95C	ENSG00000180071.21
ENSG00000180083	WFDC11	WAP four-disulfide core domain 11 [Source:HGNC Symbol;Acc:HGNC:20478]	protein_coding	WFDC11	ENSG00000180083.11
ENSG00000180089	TMEM86B	transmembrane protein 86B [Source:HGNC Symbol;Acc:HGNC:28448]	protein_coding	TMEM86B	ENSG00000180089.6
ENSG00000180096	SEPTIN1	septin 1 [Source:HGNC Symbol;Acc:HGNC:2879]	protein_coding	SEPTIN1	ENSG00000180096.13
ENSG00000180098	TRNAU1AP	tRNA selenocysteine 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30813]	protein_coding	TRNAU1AP	ENSG00000180098.9
ENSG00000180104	EXOC3	exocyst complex component 3 [Source:HGNC Symbol;Acc:HGNC:30378]	protein_coding	EXOC3	ENSG00000180104.16
ENSG00000180116	C12orf40	chromosome 12 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:26846]	protein_coding	C12orf40	ENSG00000180116.15
ENSG00000180155	LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]	protein_coding	LYNX1	ENSG00000180155.20
ENSG00000180176	TH	tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]	protein_coding	TH	ENSG00000180176.15
ENSG00000180185	FAHD1	fumarylacetoacetate hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14169]	protein_coding	FAHD1	ENSG00000180185.13
ENSG00000180190	TDRP	testis development related protein [Source:HGNC Symbol;Acc:HGNC:26951]	protein_coding	TDRP	ENSG00000180190.13
ENSG00000180198	RCC1	regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:HGNC:1913]	protein_coding	RCC1	ENSG00000180198.17
ENSG00000180205	WFDC9	WAP four-disulfide core domain 9 [Source:HGNC Symbol;Acc:HGNC:20380]	protein_coding	WFDC9	ENSG00000180205.4
ENSG00000180209	MYLPF	myosin light chain, phosphorylatable, fast skeletal muscle [Source:HGNC Symbol;Acc:HGNC:29824]	protein_coding	MYLPF	ENSG00000180209.12
ENSG00000180210	F2	coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]	protein_coding	F2	ENSG00000180210.15
ENSG00000180219	GARIN6	golgi associated RAB2 interactor family member 6 [Source:HGNC Symbol;Acc:HGNC:28594]	protein_coding	GARIN6	ENSG00000180219.2
ENSG00000180228	PRKRA	protein activator of interferon induced protein kinase EIF2AK2 [Source:HGNC Symbol;Acc:HGNC:9438]	protein_coding	PRKRA	ENSG00000180228.14
ENSG00000180245	RRH	retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450]	protein_coding	RRH	ENSG00000180245.7
ENSG00000180251	SLC9A4	solute carrier family 9 member A4 [Source:HGNC Symbol;Acc:HGNC:11077]	protein_coding	SLC9A4	ENSG00000180251.5
ENSG00000180257	ZNF816	zinc finger protein 816 [Source:HGNC Symbol;Acc:HGNC:26995]	protein_coding	ZNF816	ENSG00000180257.14
ENSG00000180259	PRNT	prion locus lncRNA, testis expressed [Source:HGNC Symbol;Acc:HGNC:18046]	lncRNA	PRNT	ENSG00000180259.10
ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]	protein_coding	FGD6	ENSG00000180263.14
ENSG00000180264	ADGRD2	adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]	protein_coding	ADGRD2	ENSG00000180264.12
ENSG00000180269	GPR139	G protein-coupled receptor 139 [Source:HGNC Symbol;Acc:HGNC:19995]	protein_coding	GPR139	ENSG00000180269.8
ENSG00000180287	PLD5	phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]	protein_coding	PLD5	ENSG00000180287.17
ENSG00000180304	OAZ2	ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]	protein_coding	OAZ2	ENSG00000180304.14
ENSG00000180305	WFDC10A	WAP four-disulfide core domain 10A [Source:HGNC Symbol;Acc:HGNC:16139]	protein_coding	WFDC10A	ENSG00000180305.5
ENSG00000180316	PNPLA1	patatin like phospholipase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21246]	protein_coding	PNPLA1	ENSG00000180316.13
ENSG00000180318	ALX1	ALX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1494]	protein_coding	ALX1	ENSG00000180318.4
ENSG00000180329	CCDC43	coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]	protein_coding	CCDC43	ENSG00000180329.14
ENSG00000180332	KCTD4	potassium channel tetramerization domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23227]	protein_coding	KCTD4	ENSG00000180332.7
ENSG00000180336	MEIOC	meiosis specific with coiled-coil domain [Source:HGNC Symbol;Acc:HGNC:26670]	protein_coding	MEIOC	ENSG00000180336.18
ENSG00000180340	FZD2	frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]	protein_coding	FZD2	ENSG00000180340.7
ENSG00000180346	TIGD2	tigger transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:18333]	protein_coding	TIGD2	ENSG00000180346.5
ENSG00000180347	ITPRID1	ITPR interacting domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27363]	protein_coding	ITPRID1	ENSG00000180347.15
ENSG00000180353	HCLS1	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	protein_coding	HCLS1	ENSG00000180353.11
ENSG00000180354	MTURN	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	protein_coding	MTURN	ENSG00000180354.16
ENSG00000180357	ZNF609	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	protein_coding	ZNF609	ENSG00000180357.10
ENSG00000180370	PAK2	p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]	protein_coding	PAK2	ENSG00000180370.10
ENSG00000180376	CCDC66	coiled-coil domain containing 66 [Source:HGNC Symbol;Acc:HGNC:27709]	protein_coding	CCDC66	ENSG00000180376.17
ENSG00000180383	DEFB124	defensin beta 124 [Source:HGNC Symbol;Acc:HGNC:18104]	protein_coding	DEFB124	ENSG00000180383.4
ENSG00000180389	ATP5F1EP2	ATP synthase F1 subunit epsilon pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34026]	processed_pseudogene		ENSG00000180389.7
